manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_capacity,body_type,has_warranty,drivetrain,price_usd,is_exchangeable
Volkswagen,Tiguan,mechanical,black,103000,2010,gasoline,False,1.4,suv,False,all,8950.0,False
Volkswagen,Touran,mechanical,black,250000,2005,diesel,False,1.9,minivan,False,front,6850.0,False
Volkswagen,T4,mechanical,blue,430000,1996,diesel,False,2.5,minibus,False,front,6980.0,True
Volkswagen,Passat,automatic,black,177000,2011,gasoline,False,1.8,sedan,False,front,10300.0,False
Volkswagen,T4,mechanical,blue,500000,1996,diesel,False,2.5,minibus,False,front,6980.0,True
Volkswagen,T4,mechanical,red,350000,1999,diesel,False,1.9,minibus,False,front,3950.0,True
Volkswagen,Passat CC,automatic,black,230000,2010,gasoline,False,2.0,sedan,False,front,9500.0,True
Volkswagen,Touareg,automatic,other,178000,2005,diesel,False,2.5,suv,False,all,10150.0,True
Volkswagen,Passat,mechanical,blue,10,1992,gasoline,False,1.8,universal,False,front,1200.0,False
Volkswagen,Polo,automatic,blue,130000,2007,gasoline,False,1.4,hatchback,False,front,6500.0,False
Volkswagen,Golf,mechanical,blue,307000,1999,diesel,False,1.9,hatchback,False,front,4500.0,False
Volkswagen,Passat,mechanical,black,40000,1990,gasoline,False,1.8,sedan,False,front,1111.0,True
Volkswagen,Touran,mechanical,black,201000,2012,gasoline,False,1.2,minivan,False,front,9700.0,False
Volkswagen,Passat,mechanical,blue,370000,2001,diesel,False,1.9,sedan,False,front,5400.0,True
Volkswagen,Crafter,mechanical,white,189000,2015,diesel,False,2.0,minibus,False,rear,23300.0,False
Volkswagen,Sharan,mechanical,silver,393000,2000,gasoline,False,2.0,minivan,False,front,4800.0,False
Volkswagen,Polo,mechanical,green,290000,1999,diesel,False,1.9,sedan,False,front,3500.0,False
Volkswagen,Touran,automatic,silver,166000,2015,diesel,False,1.6,minivan,False,front,13750.0,False
Volkswagen,Golf,mechanical,black,557000,1987,diesel,False,1.6,hatchback,False,front,800.0,False
Volkswagen,Sharan,mechanical,blue,400000,2003,diesel,False,1.9,minivan,False,front,4500.0,False
Volkswagen,Jetta,mechanical,grey,500000,1991,diesel,False,1.6,sedan,False,front,1200.0,True
Volkswagen,Golf,mechanical,red,285000,1987,gasoline,False,1.3,hatchback,False,front,1600.0,False
Volkswagen,Passat,automatic,grey,52000,2015,gasoline,False,1.8,sedan,False,front,14200.0,False
Volkswagen,Beetle,mechanical,red,200000,2000,gasoline,False,1.8,coupe,False,front,3400.0,False
Volkswagen,Golf,mechanical,black,288000,1997,gasoline,False,1.6,hatchback,False,front,2300.0,True
Volkswagen,Jetta,automatic,black,17700,2014,gasoline,False,1.4,sedan,False,front,12500.0,False
Volkswagen,Passat,mechanical,red,45000,1986,gasoline,False,1.6,hatchback,False,front,400.0,False
Volkswagen,Passat,mechanical,white,425432,1997,diesel,False,1.9,sedan,False,front,3300.0,True
Volkswagen,Passat,automatic,black,160000,2009,gasoline,False,1.4,sedan,False,front,7500.0,True
Volkswagen,T3,mechanical,blue,1000,1985,diesel,False,1.9,minivan,False,rear,1500.0,True
Volkswagen,Jetta,mechanical,red,230000,1983,gasoline,False,1.3,coupe,False,front,1000.0,False
Volkswagen,T5 Caravelle,mechanical,green,475000,2006,diesel,False,1.9,minibus,False,front,11500.0,True
Volkswagen,Vento,mechanical,white,200000,1993,diesel,False,1.9,sedan,False,front,2000.0,True
Volkswagen,Sharan,mechanical,black,275000,2008,diesel,False,2.0,minivan,False,front,10500.0,False
Volkswagen,Passat,mechanical,brown,304000,2006,diesel,False,1.9,universal,False,front,6300.0,False
Volkswagen,Golf,mechanical,red,11111,1994,diesel,False,1.9,hatchback,False,front,2200.0,True
Volkswagen,Polo,mechanical,black,356000,1993,gasoline,False,1.3,hatchback,False,front,550.0,False
Volkswagen,Golf,mechanical,black,160200,2008,gasoline,False,1.4,hatchback,False,front,7000.0,False
Volkswagen,Passat,mechanical,black,475000,1993,diesel,False,1.9,sedan,False,front,1659.87,True
Volkswagen,Golf,mechanical,blue,360000,1989,gasoline,False,1.3,hatchback,False,front,400.0,True
Volkswagen,T4 Multivan,mechanical,red,400000,1999,diesel,False,2.5,minibus,False,front,11000.0,True
Volkswagen,Passat,automatic,white,150000,2014,diesel,False,2.0,universal,False,all,15900.0,False
Volkswagen,Passat,automatic,silver,252350,2006,gasoline,False,2.0,sedan,False,front,6500.0,False
Volkswagen,Passat,mechanical,silver,360000,1999,diesel,False,1.9,sedan,False,front,3999.0,True
Volkswagen,Bora,mechanical,green,290000,2000,gasoline,False,2.0,sedan,False,front,3250.0,True
Volkswagen,T4,mechanical,white,510000,1997,diesel,False,2.4,van,False,front,4200.0,False
Volkswagen,Passat,mechanical,blue,199000,1998,gasoline,False,1.8,sedan,False,front,3500.0,False
Volkswagen,Passat,mechanical,other,358078,1994,diesel,False,1.9,sedan,False,front,1500.0,False
Volkswagen,Golf,mechanical,blue,180000,2010,diesel,False,1.6,hatchback,False,front,8700.0,False
Volkswagen,Passat,mechanical,red,390000,1993,gasoline,False,1.8,universal,False,front,1150.0,False
Volkswagen,Passat,automatic,black,220000,2011,diesel,False,2.0,universal,False,front,12500.0,True
Volkswagen,Golf,mechanical,white,650000,1989,gasoline,False,1.3,hatchback,False,front,450.0,False
Volkswagen,Golf,mechanical,other,343000,1990,gasoline,False,1.3,hatchback,False,front,950.0,False
Volkswagen,Passat,automatic,silver,111111,2001,gasoline,False,1.8,sedan,False,front,4800.0,True
Volkswagen,Passat,mechanical,black,199900,2016,diesel,False,2.0,universal,False,front,16000.0,True
Volkswagen,T4 Multivan,mechanical,red,440000,1998,diesel,False,2.5,minibus,False,front,11500.0,False
Volkswagen,Caddy,mechanical,silver,251333,2007,diesel,False,2.0,minivan,False,front,4742.47,False
Volkswagen,Passat,mechanical,black,123456,1997,gasoline,False,1.8,universal,False,front,3333.0,True
Volkswagen,Passat,mechanical,black,325000,2005,diesel,False,2.0,universal,False,front,5900.0,False
Volkswagen,T3,mechanical,red,466666,1980,diesel,False,1.6,van,False,rear,700.0,True
Volkswagen,Golf,mechanical,silver,241000,2000,gasoline,False,1.6,hatchback,False,front,2500.0,False
Volkswagen,Golf,mechanical,violet,300000,1993,gasoline,False,1.6,hatchback,False,front,1958.0,True
Volkswagen,Golf,mechanical,green,300000,1998,diesel,False,1.9,hatchback,False,front,3700.0,False
Volkswagen,Passat,mechanical,other,613745,1991,diesel,False,1.9,sedan,False,front,1422.74,False
Volkswagen,Passat,mechanical,white,500000,1996,diesel,False,1.9,universal,False,front,2999.0,False
Volkswagen,LT,mechanical,white,600000,1997,diesel,False,2.5,van,False,rear,8000.0,True
Volkswagen,T3,mechanical,yellow,200000,1987,diesel,False,1.9,minibus,False,rear,850.0,True
Volkswagen,Golf,mechanical,black,253748,1991,gasoline,False,1.6,hatchback,False,front,1200.0,False
Volkswagen,T4,mechanical,white,547000,1998,diesel,False,2.5,minibus,False,front,6500.0,False
Volkswagen,Golf,automatic,other,188000,2010,gasoline,False,1.4,hatchback,False,front,8700.0,False
Volkswagen,Passat,mechanical,blue,202000,2005,diesel,False,1.9,sedan,False,front,6100.0,False
Volkswagen,Golf,automatic,white,98000,2011,gasoline,False,1.4,hatchback,False,front,8000.0,False
Volkswagen,Passat,mechanical,white,386000,1998,diesel,False,1.9,universal,False,front,3800.0,False
Volkswagen,T4,mechanical,yellow,499000,1997,diesel,False,2.5,minibus,False,front,5200.0,False
Volkswagen,T4,mechanical,red,410000,1993,diesel,False,2.4,minibus,False,front,3800.0,True
Volkswagen,Passat,mechanical,brown,178000,2010,diesel,False,2.0,universal,False,front,9790.0,False
Volkswagen,Passat,automatic,black,289324,2008,diesel,False,2.0,sedan,False,front,7200.0,False
Volkswagen,Golf,mechanical,blue,235000,1995,gasoline,False,1.8,hatchback,False,front,1350.0,False
Volkswagen,LT,mechanical,white,260000,1998,diesel,False,2.5,van,False,front,13000.0,False
Volkswagen,Jetta,mechanical,black,185000,2007,gasoline,False,1.6,sedan,False,front,6800.0,False
Volkswagen,Golf,mechanical,black,270000,1994,gasoline,False,1.6,universal,False,front,1249.0,False
Volkswagen,Passat,automatic,silver,261000,2009,gas,True,1.4,universal,False,front,7950.0,False
Volkswagen,Passat,mechanical,blue,312000,1997,gasoline,False,1.8,sedan,False,front,2200.0,True
Volkswagen,Sharan,automatic,black,281296,2002,diesel,False,1.9,sedan,False,front,4450.92,False
Volkswagen,Passat,mechanical,green,11,1996,diesel,False,1.9,universal,False,front,1843.88,False
Volkswagen,T3,mechanical,silver,1,1986,diesel,False,1.6,minibus,False,rear,1800.0,False
Volkswagen,Jetta,mechanical,black,300000,2007,diesel,False,1.9,sedan,False,front,6100.0,True
Volkswagen,Passat,mechanical,grey,466666,1988,gasoline,False,1.8,sedan,False,front,900.0,False
Volkswagen,T4 Multivan,mechanical,silver,371580,2003,diesel,False,2.5,minibus,False,front,12615.01,False
Volkswagen,Golf,mechanical,black,105000,2013,gasoline,False,1.4,hatchback,False,front,10999.0,False
Volkswagen,Golf,mechanical,blue,1000000,1976,gasoline,False,1.6,hatchback,False,front,1300.0,False
Volkswagen,Sharan,mechanical,blue,156000,2015,diesel,False,2.0,minivan,False,front,23200.0,True
Volkswagen,Sharan,mechanical,white,561321,1997,diesel,False,1.9,minivan,False,front,3500.0,True
Volkswagen,Passat,mechanical,grey,333000,1986,gasoline,False,1.8,sedan,False,front,700.0,True
Volkswagen,Vento,mechanical,red,290000,1994,diesel,False,1.9,sedan,False,front,2000.0,True
Volkswagen,T4 Multivan,mechanical,red,376000,1999,diesel,False,2.5,minibus,False,front,10050.0,False
Volkswagen,T5 Multivan,automatic,black,2004,2004,gasoline,False,3.2,minibus,False,front,13000.0,False
Volkswagen,Touran,mechanical,other,150000,2015,diesel,False,1.6,minivan,False,front,17200.0,False
Volkswagen,Touareg,automatic,grey,237500,2004,diesel,False,5.0,suv,False,all,7500.0,True
Volkswagen,Jetta,automatic,brown,80000,2016,gasoline,False,1.6,sedan,False,front,12999.0,False
Volkswagen,Passat,automatic,black,250000,2003,gasoline,False,1.8,universal,False,front,4100.0,False
Volkswagen,LT,mechanical,blue,800000,1992,diesel,False,2.4,minibus,False,rear,2500.0,False
Volkswagen,Passat,mechanical,black,501000,1995,diesel,False,1.9,sedan,False,front,3500.0,False
Volkswagen,Passat,mechanical,other,390000,2008,diesel,False,2.0,sedan,False,front,6599.0,True
Volkswagen,Passat,mechanical,blue,220000,2005,diesel,False,2.0,sedan,False,front,5850.0,True
Volkswagen,Passat,mechanical,blue,160000,2010,diesel,False,2.0,universal,False,front,7700.0,False
Volkswagen,Passat,mechanical,red,219000,2009,gasoline,False,1.4,universal,False,front,6450.0,True
Volkswagen,Passat,automatic,black,300000,2000,gasoline,False,1.8,sedan,False,front,2500.0,True
Volkswagen,LT,mechanical,blue,750000,1994,diesel,False,2.4,van,False,rear,2000.0,False
Volkswagen,Passat,automatic,white,65000,2015,gasoline,False,1.8,sedan,False,front,12900.0,True
Volkswagen,Passat,mechanical,blue,290000,2001,gasoline,False,2.0,sedan,False,front,2000.0,True
Volkswagen,Passat,mechanical,silver,320000,1996,gas,True,2.0,universal,False,front,2200.0,False
Volkswagen,Tiguan,mechanical,black,160000,2011,gasoline,False,1.4,hatchback,False,front,10200.0,False
Volkswagen,Passat,automatic,black,280000,2005,diesel,False,2.0,universal,False,front,7500.0,True
Volkswagen,Golf,mechanical,green,250000,1996,gasoline,False,1.8,universal,False,front,2500.0,False
Volkswagen,Passat,mechanical,blue,390000,1991,gasoline,False,1.8,universal,False,front,1000.0,True
Volkswagen,Jetta,mechanical,silver,371000,1985,gasoline,False,1.6,sedan,False,front,948.5,True
Volkswagen,T4,mechanical,other,300000,1993,diesel,False,2.4,minibus,False,front,4600.0,False
Volkswagen,T4,mechanical,blue,385000,2002,diesel,False,2.5,minibus,False,front,7150.0,False
Volkswagen,Passat,mechanical,green,422000,1995,gasoline,False,2.0,universal,False,front,2000.0,True
Volkswagen,Passat,mechanical,silver,200000,1988,gasoline,False,1.8,sedan,False,front,1300.0,True
Volkswagen,Polo,mechanical,red,200000,1981,gasoline,False,1.3,hatchback,False,front,333.0,True
Volkswagen,Golf,mechanical,red,333000,1989,diesel,False,1.6,hatchback,False,front,1000.0,True
Volkswagen,Golf,mechanical,silver,999999,1996,diesel,False,1.9,hatchback,False,front,2500.0,False
Volkswagen,Polo,mechanical,black,280000,2007,gasoline,False,1.2,hatchback,False,front,3900.0,True
Volkswagen,Golf,mechanical,blue,473000,2000,diesel,False,1.9,hatchback,False,front,3200.0,False
Volkswagen,Golf Plus,automatic,grey,302400,2005,diesel,False,2.0,hatchback,False,front,6200.0,False
Volkswagen,Passat CC,mechanical,black,210000,2008,diesel,False,2.0,coupe,False,front,9700.0,False
Volkswagen,Golf,mechanical,black,216500,2010,diesel,False,1.6,universal,False,front,7950.0,False
Volkswagen,Passat,automatic,black,207000,2015,diesel,False,2.0,universal,False,front,19950.0,False
Volkswagen,Passat CC,automatic,black,180000,2010,gasoline,False,2.0,coupe,False,front,9900.0,True
Volkswagen,LT,mechanical,white,386000,2002,diesel,False,2.5,minibus,False,rear,6500.0,False
Volkswagen,T4,mechanical,green,522000,1991,diesel,False,1.9,minibus,False,front,4250.0,True
Volkswagen,Passat,mechanical,black,250000,1997,gasoline,False,1.6,universal,False,front,3500.0,True
Volkswagen,Caddy,mechanical,white,150000,2015,diesel,False,2.0,minivan,False,front,16700.0,False
Volkswagen,Polo Sedan,mechanical,black,64500,2016,gasoline,False,1.6,sedan,False,front,9600.0,True
Volkswagen,T3,mechanical,orange,1000000,1988,diesel,False,1.6,minibus,False,rear,2100.0,False
Volkswagen,Golf,mechanical,blue,160424,1990,gasoline,False,1.6,hatchback,False,front,1850.0,True
Volkswagen,Touran,mechanical,green,385000,2005,diesel,False,1.9,minivan,False,front,6200.0,True
Volkswagen,Jetta,mechanical,red,387000,1986,gasoline,False,1.8,sedan,False,front,750.0,False
Volkswagen,Corrado,mechanical,black,192500,1990,gasoline,False,1.8,coupe,False,front,4500.0,False
Volkswagen,Touareg,automatic,green,440000,2005,diesel,False,2.5,suv,False,all,10500.0,True
Volkswagen,Golf,automatic,red,300000,1993,gasoline,False,1.8,hatchback,False,front,2200.0,True
Volkswagen,T5,mechanical,other,240000,2004,diesel,False,1.9,minibus,False,front,10000.0,False
Volkswagen,Golf,mechanical,blue,280000,1998,gasoline,False,1.6,hatchback,False,front,3500.0,False
Volkswagen,Golf,mechanical,violet,143000,1996,gasoline,False,1.6,hatchback,False,front,2850.0,True
Volkswagen,Golf,mechanical,blue,141000,1996,gasoline,False,1.6,hatchback,False,front,2850.0,True
Volkswagen,T4 Caravelle,mechanical,white,380000,1994,diesel,False,2.4,minibus,False,front,5222.0,False
Volkswagen,T4 Caravelle,mechanical,white,366000,1994,diesel,False,2.4,minibus,False,front,5250.0,False
Volkswagen,LT,mechanical,blue,345000,1990,diesel,False,2.4,van,False,rear,6350.0,False
Volkswagen,Passat,mechanical,green,310000,2000,gasoline,False,1.6,sedan,False,front,2700.0,True
Volkswagen,Passat,mechanical,white,371387,1992,gasoline,False,1.8,universal,False,front,968.89,False
Volkswagen,Passat,automatic,black,260000,2007,gasoline,False,2.0,sedan,False,front,5500.0,True
Volkswagen,Bora,mechanical,silver,445000,2001,diesel,False,1.9,universal,False,front,5500.0,False
Volkswagen,LT,mechanical,white,461000,2001,diesel,False,2.5,minibus,False,rear,6900.0,True
Volkswagen,Passat,mechanical,black,312000,2005,diesel,False,2.0,sedan,False,front,6400.0,False
Volkswagen,Passat,mechanical,blue,350000,1986,diesel,False,1.6,universal,False,front,450.0,False
Volkswagen,Jetta,automatic,grey,80000,2014,hybrid-petrol,False,1.4,sedan,False,front,14000.0,False
Volkswagen,T4 Caravelle,mechanical,white,400000,1993,diesel,False,2.4,minibus,False,front,4700.0,False
Volkswagen,Tiguan,automatic,black,45000,2016,gasoline,False,1.4,suv,False,front,14300.0,False
Volkswagen,Passat,mechanical,blue,240000,1996,gas,True,2.0,universal,False,front,3000.0,True
Volkswagen,Golf,mechanical,green,273800,1994,gasoline,False,1.8,hatchback,False,front,1700.0,True
Volkswagen,Golf,mechanical,blue,205000,2010,diesel,False,1.6,universal,False,front,8200.23,True
Volkswagen,Passat,automatic,silver,168000,2011,gasoline,False,1.8,sedan,False,front,10200.0,True
Volkswagen,T5 Multivan,automatic,black,130000,2014,diesel,False,2.0,minibus,False,all,36850.0,False
Volkswagen,T5 Multivan,automatic,brown,177000,2015,diesel,False,2.0,minibus,False,front,35850.0,True
Volkswagen,Passat,mechanical,black,162000,2015,diesel,False,1.6,universal,False,front,15950.0,True
Volkswagen,Polo Sedan,automatic,blue,115000,2015,gasoline,False,1.6,sedan,False,front,9250.0,True
Volkswagen,Sharan,mechanical,green,439000,1996,diesel,False,1.9,minivan,False,front,3500.0,False
Volkswagen,Passat,mechanical,red,200000,1989,gasoline,False,1.8,sedan,False,front,1250.0,False
Volkswagen,T3 Caravelle,mechanical,other,300000,1986,gasoline,False,1.8,minivan,False,rear,1100.0,False
Volkswagen,Golf,mechanical,blue,73000,1993,gasoline,False,1.6,hatchback,False,front,1500.0,False
Volkswagen,Passat,automatic,black,300000,2002,gasoline,False,1.8,sedan,False,front,3500.0,False
Volkswagen,Passat,mechanical,black,50000,1988,gasoline,False,1.8,sedan,False,front,550.0,False
Volkswagen,Polo Sedan,mechanical,brown,20000,2019,gasoline,False,1.6,sedan,False,front,10700.0,False
Volkswagen,Passat,mechanical,red,358000,1988,gas,True,1.6,universal,False,front,850.0,False
Volkswagen,T4,mechanical,black,500000,2001,diesel,False,2.5,minibus,False,front,9999.0,False
Volkswagen,T4 Caravelle,mechanical,silver,500000,2000,diesel,False,2.4,minibus,False,front,7200.0,True
Volkswagen,Passat,mechanical,grey,185200,2010,diesel,False,2.0,universal,False,front,9250.0,False
Volkswagen,Polo Sedan,mechanical,grey,102000,2013,gasoline,False,1.6,sedan,False,front,6800.0,False
Volkswagen,Sharan,mechanical,blue,380000,2002,diesel,False,1.9,minivan,False,front,6000.0,False
Volkswagen,Passat,mechanical,black,286000,2008,diesel,False,2.0,universal,False,front,8300.0,True
Volkswagen,T4 Caravelle,mechanical,white,227000,1997,diesel,False,2.5,minibus,False,front,5999.0,False
Volkswagen,Passat CC,automatic,white,155000,2012,gasoline,False,1.8,sedan,False,front,11500.0,False
Volkswagen,Passat,mechanical,blue,319000,1992,gasoline,False,2.0,universal,False,front,1700.0,False
Volkswagen,Sharan,automatic,silver,371000,2001,diesel,False,1.9,minivan,False,front,6300.0,False
Volkswagen,Passat,mechanical,silver,330000,1988,gasoline,False,1.6,universal,False,front,650.0,False
Volkswagen,Golf,mechanical,blue,385120,2001,gasoline,False,1.6,hatchback,False,front,4000.0,False
Volkswagen,Passat,mechanical,black,256675,1980,gasoline,False,1.8,sedan,False,front,1000.0,True
Volkswagen,Golf,mechanical,blue,350000,2000,diesel,False,1.9,universal,False,front,4400.0,False
